start_index,start_time,can_tapper_id,event_time,t_rel,event_label,source_subfunction,source_subsub,event_color
36,2026-03-04 07:02:48.894225,can_tapper31,2026-03-04 07:02:50.516345,1.62212,Engine running command,Engine Status,status,"rgb(228,26,28)"
36,2026-03-04 07:02:48.894225,can_tapper31,2026-03-04 07:02:50.884750,1.990525,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
37,2026-03-04 13:35:12.967953,can_tapper31,2026-03-04 13:35:12.967953,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
37,2026-03-04 13:35:12.967953,can_tapper31,2026-03-04 13:35:14.893812,1.925859,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
37,2026-03-04 13:35:12.967953,can_tapper31,2026-03-04 13:35:14.925915,1.957962,Engine running command,Engine Status,status,"rgb(55,126,184)"
38,2026-03-04 14:35:35.636799,can_tapper31,2026-03-04 14:35:35.636799,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
38,2026-03-04 14:35:35.636799,can_tapper31,2026-03-04 14:35:37.590898,1.954099,Engine running command,Engine Status,status,"rgb(77,175,74)"
38,2026-03-04 14:35:35.636799,can_tapper31,2026-03-04 14:35:37.647896,2.011097,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
39,2026-03-04 17:03:07.037285,can_tapper31,2026-03-04 17:03:07.037285,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
39,2026-03-04 17:03:07.037285,can_tapper31,2026-03-04 17:03:09.001202,1.963917,Engine running command,Engine Status,status,"rgb(152,78,163)"
39,2026-03-04 17:03:07.037285,can_tapper31,2026-03-04 17:03:09.056752,2.019467,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
40,2026-03-04 22:50:36.680623,can_tapper31,2026-03-04 22:50:36.680623,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
40,2026-03-04 22:50:36.680623,can_tapper31,2026-03-04 22:50:38.150051,1.469428,Engine running command,Engine Status,status,"rgb(255,127,0)"
40,2026-03-04 22:50:36.680623,can_tapper31,2026-03-04 22:50:38.722690,2.042067,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
41,2026-03-05 06:41:36.132870,can_tapper31,2026-03-05 06:41:36.132870,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
41,2026-03-05 06:41:36.132870,can_tapper31,2026-03-05 06:41:37.710860,1.57799,Engine running command,Engine Status,status,"rgb(255,255,51)"
41,2026-03-05 06:41:36.132870,can_tapper31,2026-03-05 06:41:38.249933,2.117063,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
